,Date,Adj Close,Close,High,Low,Open,Volume,5d_close_pct,5d_future_close,5d_future_close_pct,ma14,rsi14,ma3,rsi3
54,2010-03-23,7.9680914878845215,11.954999923706056,12.032500267028809,11.912500381469728,11.967499732971191,9041200,-0.0006269337566037203,11.962499618530272,0.017652020592874518,11.893750054495674,51.15089972793494,11.984999974568685,45.32471774097163
55,2010-03-24,7.876444339752197,11.817500114440918,11.97249984741211,11.774999618530272,11.947500228881836,10957200,-0.015618492145989649,12.005000114440918,0.02235467766174426,11.894107205527169,45.32130321215204,11.910833358764648,17.424857100343182
56,2010-03-25,7.906440258026123,11.862500190734863,11.899999618530272,11.77750015258789,11.8725004196167,10774800,-0.010840117667940352,11.99250030517578,0.012666293062010059,11.890535763331822,47.43282560165065,11.87833340962728,36.58712077169491
57,2010-03-26,7.966423511505127,11.952500343322754,11.979999542236328,11.852499961853027,11.90250015258789,10840000,-0.00726741019995869,12.039999961853027,0.02315700360430939,11.891607216426305,51.46935635882588,11.877500216166178,62.61419917861538
58,2010-03-29,8.0947265625,12.145000457763672,12.147500038146973,11.9375,11.962499618530272,11158400,0.015468262460420767,11.960000038146973,0.011202679431670637,11.9194643838065,58.76312250645167,11.986666997273764,83.86332367577208
59,2010-03-30,7.941425800323486,11.914999961853027,12.18000030517578,11.88249969482422,12.18000030517578,17424400,-0.003345877215248816,11.954999923706056,-0.0006269337566037203,11.931785787854876,49.240791524574625,12.004166920979818,41.5443386847665
60,2010-03-31,8.053068161010742,12.082500457763672,12.175000190734863,11.854999542236328,11.899999618530272,15155200,0.022424399471672185,11.817500114440918,-0.015618492145989649,11.948928696768624,54.96435850237914,12.047500292460123,62.31684848914234
61,2010-04-01,8.138047218322754,12.210000038146973,12.234999656677246,12.125,12.137499809265137,10013600,0.029293980343496395,11.862500190734863,-0.010840117667940352,11.980535847800118,58.77493447247952,12.069166819254557,73.19334343296087
62,2010-04-05,8.159709930419922,12.24250030517578,12.2524995803833,12.145000457763672,12.225000381469728,9532000,0.024262702658279567,11.952500343322754,-0.00726741019995869,12.010178702218193,59.71074171177385,12.178333600362143,75.85768605212343
63,2010-04-06,8.196368217468262,12.297499656677246,12.327500343322754,12.142499923706056,12.175000190734863,8435200,0.012556541224013618,12.145000457763672,0.015468262460420767,12.034107276371547,61.31127526640564,12.25,80.72155013480324
64,2010-04-07,8.18137264251709,12.274999618530272,12.302499771118164,12.149999618530272,12.297499656677246,11228800,0.030213987228687955,11.914999961853027,-0.003345877215248816,12.053392955235072,60.25666744211888,12.271666526794434,71.84005398425822
65,2010-04-08,8.17137622833252,12.260000228881836,12.295000076293944,12.145000457763672,12.260000228881836,13638400,0.014690648822124563,12.082500457763672,0.022424399471672185,12.072500092642647,59.521645030659464,12.277499834696451,64.71950590077559
66,2010-04-09,8.283014297485352,12.427499771118164,12.43000030517578,12.164999961853027,12.274999618530272,13893200,0.01781324588793365,12.210000038146973,0.029293980343496395,12.100178650447301,64.70003203708917,12.320833206176758,86.7379900940932
67,2010-04-12,8.288010597229004,12.4350004196167,12.475000381469728,12.375,12.43000030517578,10430800,0.015723921555430564,12.24250030517578,0.024262702658279567,12.13410724912371,64.91647563118742,12.3741668065389,87.2715754002753
68,2010-04-13,8.246356964111328,12.3725004196167,12.40250015258789,12.237500190734863,12.40250015258789,12833200,0.0060988627796976225,12.297499656677246,0.012556541224013618,12.163928713117327,61.53092172285638,12.411666870117188,58.069439828105494
69,2010-04-14,8.09805679321289,12.149999618530272,12.380000114440918,12.100000381469728,12.335000038146973,17202800,-0.010183299705468052,12.274999618530272,0.030213987228687955,12.187678677695137,51.278108579197244,12.319166819254557,20.8370518922763
70,2010-04-15,8.136385917663574,12.207500457763672,12.225000381469728,12.109999656677246,12.157500267028809,10932400,-0.004282199848127721,12.260000228881836,0.014690648822124563,12.212321553911481,53.43741365140793,12.243333498636881,36.59589972530778
71,2010-04-16,8.069734573364258,12.107500076293944,12.3100004196167,12.03499984741211,12.19499969482422,10651600,-0.025749322125751206,12.427499771118164,0.01781324588793365,12.223392963409424,49.341817164969136,12.15500005086263,24.087287462032496
72,2010-04-19,8.066402435302734,12.102499961853027,12.15250015258789,12.067500114440918,12.079999923706056,7950400,-0.02673907893393712,12.4350004196167,0.015723921555430564,12.22035721370152,49.13902031899611,12.139166831970215,23.485225779147754
73,2010-04-20,8.339673042297363,12.512499809265137,12.512499809265137,12.210000038146973,12.229999542236328,15976400,0.0113153675409432,12.3725004196167,0.0060988627796976225,12.263035774230957,62.6828837534139,12.240833282470703,81.22020290077113
74,2010-04-21,8.392989158630371,12.592499732971191,12.625,12.475000381469728,12.5,14417600,0.03641976364888544,12.149999618530272,-0.010183299705468052,12.299464293888636,64.66035677244943,12.402499834696451,84.61739895068892
75,2010-04-22,8.48129940032959,12.725000381469728,12.74250030517578,12.475000381469728,12.550000190734863,17557200,0.04239196430887193,12.207500457763672,-0.004282199848127721,12.336250032697405,67.71214760949118,12.609999974568685,89.38704178638285
76,2010-04-23,8.547952651977539,12.824999809265137,12.829999923706056,12.61750030517578,12.710000038146973,11968400,0.059260766339042314,12.107500076293944,-0.025749322125751206,12.37785714013236,69.82971031045666,12.714166641235352,92.1444612077172
77,2010-04-26,8.50796127319336,12.765000343322754,12.854999542236328,12.654999732971191,12.850000381469728,12186800,0.05474078773459379,12.102499961853027,-0.02673907893393712,12.411250046321324,66.99083032220598,12.771666844685873,74.68141371188909
78,2010-04-27,8.334667205810547,12.505000114440918,12.80500030517578,12.4975004196167,12.697500228881836,14655200,-0.0005993762188644114,12.512499809265137,0.0113153675409432,12.427678653172084,56.307967054439864,12.698333422342936,33.46121371416396
79,2010-04-28,8.456304550170898,12.6875,12.765000343322754,12.49250030517578,12.545000076293944,14356000,0.0075441944842824515,12.592499732971191,0.03641976364888544,12.458214351109095,61.00819768744908,12.65250015258789,57.91709797305285
80,2010-04-29,8.446305274963379,12.672499656677246,12.774999618530272,12.625,12.720000267028809,7656400,-0.004125793573172221,12.725000381469728,0.04239196430887193,12.475714342934745,60.4327411923469,12.62166659037272,55.406378882225425
81,2010-04-30,8.672921180725098,13.012499809265137,13.05500030517578,12.710000038146973,12.720000267028809,18967200,0.014619883258364164,12.824999809265137,0.059260766339042314,12.516964299338204,67.83785729120889,12.790833155314127,81.97417808239865
82,2010-05-03,8.774563789367676,13.164999961853027,13.272500038146973,12.97249984741211,13.06999969482422,16931200,0.03133565278276773,12.765000343322754,0.05474078773459379,12.573571409497942,70.50428991199607,12.949999809265137,87.13208456785631
83,2010-05-04,8.572944641113281,12.862500190734863,13.074999809265137,12.797499656677246,13.074999809265137,15582800,0.028588570413613956,12.505000114440918,-0.0005993762188644114,12.624464307512556,59.89646617116945,13.013333320617676,47.06326880541158
84,2010-05-05,8.487963676452637,12.734999656677246,12.9975004196167,12.675000190734863,12.739999771118164,18458400,0.0037438153046105427,12.6875,0.0075441944842824515,12.662142821720668,56.06740054137013,12.920833269755045,36.46220319838365
85,2010-05-06,8.509626388549805,12.767499923706056,13.0,12.25,12.692500114440918,33872000,0.007496568917147561,12.672499656677246,-0.004125793573172221,12.70928566796439,56.82507527974246,12.788333257039389,41.50052162871966
86,2010-05-07,8.534619331359863,12.80500030517578,12.99250030517578,12.5649995803833,12.75,21738000,-0.015946167694973812,13.012499809265137,0.014619883258364164,12.759464263916016,57.73091670108612,12.769166628519693,48.56031194759957
87,2010-05-10,8.767898559570312,13.154999732971191,13.25,13.010000228881836,13.017499923706056,13366000,-0.000759607209328772,13.164999961853027,0.03133565278276773,12.805357115609306,65.09228211413868,12.90916665395101,80.87400940444348
88,2010-05-11,8.774563789367676,13.164999961853027,13.317500114440918,12.9975004196167,13.0600004196167,12202800,0.023517960476771238,12.862500190734863,0.028588570413613956,12.846249989100865,65.2783464919785,13.041666666666666,81.37543705989998
89,2010-05-12,8.809553146362305,13.217499732971191,13.225000381469728,13.047499656677246,13.1875,9180400,0.037887718044888885,12.734999656677246,0.0037438153046105427,12.881428514208112,66.29408076505811,13.179166475931803,84.56255720547755
90,2010-05-13,8.806220054626465,13.212499618530272,13.375,13.107500076293944,13.217499732971191,7179200,0.0348540980993437,12.767499923706056,0.007496568917147561,12.909107072012764,66.09576348873725,13.198333104451498,82.54458705395948
91,2010-05-14,8.782893180847168,13.177499771118164,13.357500076293944,13.102499961853027,13.1899995803833,10629200,0.029090156740708473,12.80500030517578,-0.015946167694973812,12.938571316855294,64.63813941290707,13.202499707539877,66.00602717853238
92,2010-05-17,8.767898559570312,13.154999732971191,13.217499732971191,12.907500267028809,13.19499969482422,9324000,0.0,13.154999732971191,-0.000759607209328772,12.984999861036028,63.66610425731625,13.181666374206543,55.318281041721804
93,2010-05-18,8.719574928283691,13.082500457763672,13.274999618530272,13.067500114440918,13.147500038146973,8078400,-0.006266578376635468,13.164999961853027,0.023517960476771238,13.013214179447719,60.50859047061482,13.138333320617676,31.03222099131555
94,2010-05-19,8.667920112609863,13.005000114440918,13.112500190734863,12.875,13.05500030517578,8022400,-0.01607714188184861,13.217499732971191,0.037887718044888885,13.036964212145124,57.240493077689095,13.080833435058594,18.211796631132913
95,2010-05-20,8.356331825256348,12.537500381469728,12.854999542236328,12.537500381469728,12.854999542236328,13034800,-0.05108792859406175,13.212499618530272,0.0348540980993437,13.00303568158831,42.37320662653732,12.87500031789144,3.843638660967748
96,2010-05-21,8.429645538330078,12.647500038146973,12.647500038146973,12.3149995803833,12.387499809265137,16489200,-0.040220052527173644,13.177499771118164,0.029090156740708473,12.96607140132359,45.93169648106775,12.730000178019205,24.786850992552598
97,2010-05-24,8.381321907043457,12.574999809265137,12.789999961853027,12.532500267028809,12.6225004196167,8224400,-0.04408969482928726,13.154999732971191,0.0,12.945535659790039,44.00303230169669,12.586666742960611,20.395160632485208
98,2010-05-25,8.253021240234375,12.38249969482422,12.404999732971191,12.130000114440918,12.397500038146973,18599200,-0.05350664922194159,13.082500457763672,-0.006266578376635468,12.92035709108625,39.286102904044675,12.53499984741211,11.957368261634825
99,2010-05-26,8.073064804077148,12.112500190734863,12.425000190734863,12.112500190734863,12.354999542236328,22309200,-0.06862744450997826,13.005000114440918,-0.01607714188184861,12.873571395874023,33.81144311789523,12.356666564941406,6.392905622194725
100,2010-05-27,8.294676780700684,12.44499969482422,12.460000038146973,12.25,12.270000457763672,15008400,-0.0073779209436534154,12.537500381469728,-0.05108792859406175,12.847857066563197,44.135829699596634,12.3133331934611,49.663343262014315
101,2010-05-28,8.319674491882324,12.482500076293944,12.619999885559082,12.427499771118164,12.43000030517578,9625600,-0.013046053477395625,12.647500038146973,-0.040220052527173644,12.799821376800537,45.17453661623181,12.34666665395101,53.314266113982825
102,2010-06-01,8.154712677001953,12.234999656677246,12.5024995803833,12.227499961853027,12.364999771118164,11117200,-0.027037785904170053,12.574999809265137,-0.04408969482928726,12.733392783573695,39.90136011939738,12.387499809265137,31.031993676377944
103,2010-06-02,8.360095024108887,12.414999961853027,12.482500076293944,12.157500267028809,12.2524995803833,9710400,0.0026246935457137077,12.38249969482422,-0.05350664922194159,12.67607137135097,44.935574426338874,12.37749989827474,52.62980619540634
104,2010-06-03,8.449318885803223,12.547499656677246,12.579999923706056,12.417499542236328,12.510000228881836,6010000,0.035913268036530166,12.112500190734863,-0.06862744450997826,12.628571374075753,48.36437935226479,12.399166425069174,64.80083628323973
105,2010-06-04,8.186697006225586,12.157500267028809,12.454999923706056,12.11750030517578,12.454999923706056,8416000,-0.02310160183571408,12.44499969482422,-0.0073779209436534154,12.5557142666408,40.3918037711278,12.373333295186361,30.360350671544317
106,2010-06-07,8.254035949707031,12.25749969482422,12.390000343322754,12.142499923706056,12.192500114440918,8117200,-0.01802526577965191,12.482500076293944,-0.013046053477395625,12.491607121058873,42.986971363568735,12.320833206176758,42.17970619910197
107,2010-06-08,8.237199783325195,12.232500076293944,12.292499542236328,12.147500038146973,12.2475004196167,18177200,-0.00020429754421269486,12.234999656677246,-0.027037785904170053,12.430892808096749,42.48894092644817,12.21583334604899,39.65581173559719
108,2010-06-09,8.147977828979492,12.100000381469728,12.3149995803833,12.077500343322754,12.270000457763672,9823600,-0.025372499504726753,12.414999961853027,0.0026246935457137077,12.36624997002738,39.85350911345013,12.196666717529297,26.872398521796047
109,2010-06-10,8.467833518981934,12.574999809265137,12.574999809265137,12.220000267028809,12.28499984741211,9816800,0.0021916838685271944,12.547499656677246,0.035913268036530166,12.368928500584193,51.47375799071372,12.302500089009603,73.24706835644811
110,2010-06-11,8.417333602905273,12.5,12.522500038146973,12.3725004196167,12.46500015258789,7825600,0.028171887760517045,12.157500267028809,-0.02310160183571408,12.358392783573695,49.83654633000896,12.391666730244955,63.68225946825723
111,2010-06-14,8.501507759094238,12.625,12.739999771118164,12.537500381469728,12.6274995803833,7473600,0.02998166953501591,12.25749969482422,-0.01802526577965191,12.361964225769043,52.54567298322284,12.566666603088379,72.62050990293795
112,2010-06-15,8.637866973876953,12.827500343322754,12.827500343322754,12.677499771118164,12.725000381469728,8120800,0.048640937119787564,12.232500076293944,-0.00020429754421269486,12.393749986376081,56.63181589478857,12.650833447774252,82.86698519621353
113,2010-06-16,8.700156211853027,12.920000076293944,12.9975004196167,12.744999885559082,12.744999885559082,8106400,0.06776856768368256,12.100000381469728,-0.025372499504726753,12.451428549630302,58.394162787673324,12.790833473205566,86.36364521401228
114,2010-06-17,8.81631088256836,13.092499732971191,13.112500190734863,12.8125,12.962499618530272,8105200,0.04115307606802232,12.574999809265137,0.0021916838685271944,12.497678552355085,61.53348197582036,12.946666717529297,91.31938959827957
115,2010-06-18,8.839881896972656,13.1274995803833,13.1850004196167,13.024999618530272,13.087499618530272,9016400,0.050199966430664045,12.5,0.028171887760517045,12.543749945504326,62.157396104260286,13.046666463216146,92.1838993988135
116,2010-06-21,8.742239952087402,12.982500076293944,13.2475004196167,12.90250015258789,13.2475004196167,6652800,0.02831683772625304,12.625,0.02998166953501591,12.597142832619804,57.96292427875505,13.067499796549479,56.94276735707842
117,2010-06-22,8.536858558654785,12.677499771118164,12.97249984741211,12.635000228881836,12.96500015258789,7922400,-0.011693671267970052,12.827500343322754,0.048640937119787564,12.615892818995885,50.27736590391844,12.929166475931803,25.810322650950333
118,2010-06-23,8.451004028320312,12.550000190734863,12.770000457763672,12.0,12.0,5679200,-0.02863776187106748,12.920000076293944,0.06776856768368256,12.616071428571429,47.44524988204659,12.736666679382324,19.220891511410773
119,2010-06-24,8.346625328063965,12.395000457763672,12.68000030517578,12.369999885559082,12.4975004196167,6574800,-0.053274721362108424,13.092499732971191,0.04115307606802232,12.633035727909633,44.18661197271915,12.540833473205566,13.115123220587943
120,2010-06-25,8.28602123260498,12.30500030517578,12.452500343322754,12.25749969482422,12.452500343322754,10078400,-0.0626546792228887,13.1274995803833,0.050199966430664045,12.63642862864903,42.36704309106378,12.416666984558105,10.272873221525664
121,2010-06-28,8.28097152709961,12.297499656677246,12.362500190734863,12.227499961853027,12.31999969482422,7355200,-0.05276336727064679,12.982500076293944,0.02831683772625304,12.641071455819267,42.211036099708615,12.332500139872232,10.001904337219173
122,2010-06-29,8.142927169799805,12.092499732971191,12.2475004196167,11.989999771118164,12.09749984741211,9597600,-0.04614474846844152,12.677499771118164,-0.011693671267970052,12.640535695212227,38.083487563416504,12.231666564941406,4.805446625699263
123,2010-06-30,8.208580017089844,12.1899995803833,12.407500267028809,12.13249969482422,12.137499809265137,11804000,-0.028685307161774865,12.550000190734863,-0.02863776187106748,12.613035678863525,41.036623520139486,12.19333299001058,30.547971081163027
124,2010-07-01,8.240572929382324,12.237500190734863,12.255000114440918,12.109999656677246,12.255000114440918,9380800,-0.012706757661324453,12.395000457763672,-0.053274721362108424,12.594285692487444,42.476102077453014,12.173333168029785,42.008174499183056
125,2010-07-02,8.24224853515625,12.239999771118164,12.34000015258789,12.207500457763672,12.282500267028809,5958400,-0.0052824487968744505,12.30500030517578,-0.0626546792228887,12.56678567613874,42.55557575992155,12.22249984741211,42.753787249280265
126,2010-07-06,8.316323280334473,12.350000381469728,12.47249984741211,12.24250030517578,12.354999542236328,4575200,0.004269219455840911,12.297499656677246,-0.05276336727064679,12.532678536006383,46.08571282453543,12.275833447774252,69.03472094085886
127,2010-07-07,8.552013397216797,12.699999809265137,12.707500457763672,12.329999923706056,12.425000190734863,7862800,0.05023775809045894,12.092499732971191,-0.04614474846844152,12.51696423121861,55.46379113635533,12.429999987284342,90.2962904033078
128,2010-07-08,8.58568000793457,12.75,12.75,12.664999961853027,12.75,5472400,0.04593933050808929,12.1899995803833,-0.028685307161774865,12.492499964577812,56.62455255689973,12.600000063578287,91.54091729012642
129,2010-07-09,8.658069610595703,12.857500076293944,12.8774995803833,12.6875,12.732500076293944,3559200,0.05066393265746294,12.237500190734863,-0.012706757661324453,12.473214285714286,59.093135411228644,12.769166628519693,94.01612750673858
130,2010-07-12,8.738874435424805,12.977499961853027,12.979999542236328,12.789999961853027,12.800000190734863,3630400,0.060253284683476016,12.239999771118164,-0.0052824487968744505,12.472857134682792,61.7126216041067,12.861666679382324,95.98384455949855
131,2010-07-13,8.801164627075195,13.06999969482422,13.109999656677246,12.975000381469728,13.005000114440918,4233200,0.058299537742103835,12.350000381469728,0.004269219455840911,12.500892843518939,63.64515305942019,12.96833324432373,97.09019942491344
132,2010-07-14,8.770857810974121,13.024999618530272,13.092499732971191,12.9375,13.0,4001200,0.025590536546940434,12.699999809265137,0.05023775809045894,12.534821374075753,62.0054755556382,13.024166425069174,80.8395147057443
133,2010-07-15,8.912272453308105,13.234999656677246,13.2475004196167,12.93000030517578,12.994999885559082,7978800,0.0380391887589997,12.75,0.04593933050808929,12.594821316855294,66.36088040894795,13.109999656677246,91.17694550904686
134,2010-07-16,8.85671615600586,13.15250015258789,13.244999885559082,13.072500228881836,13.199999809265137,9810800,0.02294381291413372,12.857500076293944,0.05066393265746294,12.655357020241874,63.29137302377489,13.137499809265137,69.18201702830255
135,2010-07-19,8.883654594421387,13.192500114440918,13.232500076293944,13.072500228881836,13.140000343322754,4420400,0.0165671472332789,12.977499961853027,0.060253284683476016,12.719285624367851,64.15704483329797,13.193333307902018,73.78182292600745
136,2010-07-20,8.871870040893555,13.175000190734863,13.202500343322754,12.994999885559082,13.149999618530272,6205600,0.008033703011655291,13.06999969482422,0.058299537742103835,12.796607085636683,63.45204017544247,13.173333485921225,67.19963819279981
137,2010-07-21,8.7742280960083,13.029999732971191,13.197500228881836,12.962499618530272,13.1274995803833,6376800,0.00038388595680305393,13.024999618530272,0.025590536546940434,12.85660709653582,57.785898770588894,13.132500012715658,31.86660351341777
138,2010-07-22,8.895434379577637,13.210000038146973,13.27750015258789,13.06999969482422,13.06999969482422,9219600,-0.0018889020913318566,13.234999656677246,0.0380391887589997,12.92607137135097,62.28795072207037,13.138333320617676,65.57284260630205
