Date,Symbol,Adj Close,Close,High,Low,Open,Volume
2010-02-17,NEE,7.54502534866333,11.442500114440918,11.649999618530273,11.425000190734863,11.619999885559082,11451200
2010-02-18,NEE,7.5400776863098145,11.4350004196167,11.475000381469727,11.392499923706055,11.462499618530273,11796000
2010-02-19,NEE,7.728006839752197,11.720000267028809,11.770000457763672,11.425000190734863,11.457500457763672,16754400
2010-02-22,NEE,7.718118190765381,11.704999923706055,11.8100004196167,11.6875,11.789999961853027,13581200
2010-02-23,NEE,7.714816570281982,11.699999809265137,11.755000114440918,11.65999984741211,11.702500343322754,14850000
2010-02-24,NEE,7.841454029083252,11.765000343322754,11.822500228881836,11.699999809265137,11.760000228881836,23348400
2010-02-25,NEE,7.811461925506592,11.720000267028809,11.739999771118164,11.5625,11.675000190734863,12076000
2010-02-26,NEE,7.726482391357422,11.592499732971191,11.767499923706055,11.592499732971191,11.7475004196167,13330000
2010-03-01,NEE,7.894773960113525,11.845000267028809,11.927499771118164,11.699999809265137,11.739999771118164,14040800
2010-03-02,NEE,7.863116264343262,11.797499656677246,12.0,11.795000076293945,11.859999656677246,12073200
2010-03-03,NEE,7.819791793823242,11.732500076293945,11.864999771118164,11.6875,11.792499542236328,12189600
2010-03-04,NEE,7.873114585876465,11.8125,11.832500457763672,11.694999694824219,11.734999656677246,9306400
2010-03-05,NEE,7.939761161804199,11.912500381469727,11.925000190734863,11.8149995803833,11.864999771118164,9364800
2010-03-08,NEE,7.956424713134766,11.9375,11.962499618530273,11.887499809265137,11.9375,7573600
2010-03-09,NEE,7.834787368774414,11.755000114440918,11.914999961853027,11.732500076293945,11.899999618530273,11987600
2010-03-10,NEE,7.8264570236206055,11.742500305175781,11.797499656677246,11.6850004196167,11.744999885559082,7936400
2010-03-11,NEE,7.89310884475708,11.842499732971191,11.859999656677246,11.675000190734863,11.72249984741211,11961600
2010-03-12,NEE,7.843117713928223,11.767499923706055,11.899999618530273,11.737500190734863,11.895000457763672,10052000
2010-03-15,NEE,7.8831095695495605,11.827500343322754,11.827500343322754,11.704999923706055,11.78499984741211,6087200
2010-03-16,NEE,7.973088264465332,11.962499618530273,11.979999542236328,11.774999618530273,11.835000038146973,6906000
2010-03-17,NEE,8.00141429901123,12.005000114440918,12.022500038146973,11.960000038146973,12.022500038146973,9468800
2010-03-18,NEE,7.993082046508789,11.992500305175781,12.045000076293945,11.947500228881836,12.017499923706055,11521200
2010-03-19,NEE,8.024744033813477,12.039999961853027,12.140000343322754,11.952500343322754,12.039999961853027,13207200
2010-03-22,NEE,7.9714226722717285,11.960000038146973,12.042499542236328,11.912500381469727,12.022500038146973,8700000
2010-03-23,NEE,7.9680914878845215,11.954999923706055,12.032500267028809,11.912500381469727,11.967499732971191,9041200
2010-03-24,NEE,7.876444339752197,11.817500114440918,11.97249984741211,11.774999618530273,11.947500228881836,10957200
2010-03-25,NEE,7.906440258026123,11.862500190734863,11.899999618530273,11.77750015258789,11.8725004196167,10774800
2010-03-26,NEE,7.966423511505127,11.952500343322754,11.979999542236328,11.852499961853027,11.90250015258789,10840000
2010-03-29,NEE,8.0947265625,12.145000457763672,12.147500038146973,11.9375,11.962499618530273,11158400
2010-03-30,NEE,7.941425800323486,11.914999961853027,12.180000305175781,11.882499694824219,12.180000305175781,17424400
2010-03-31,NEE,8.053068161010742,12.082500457763672,12.175000190734863,11.854999542236328,11.899999618530273,15155200
2010-04-01,NEE,8.138047218322754,12.210000038146973,12.234999656677246,12.125,12.137499809265137,10013600
2010-04-05,NEE,8.159709930419922,12.242500305175781,12.2524995803833,12.145000457763672,12.225000381469727,9532000
2010-04-06,NEE,8.196368217468262,12.297499656677246,12.327500343322754,12.142499923706055,12.175000190734863,8435200
2010-04-07,NEE,8.18137264251709,12.274999618530273,12.302499771118164,12.149999618530273,12.297499656677246,11228800
2010-04-08,NEE,8.17137622833252,12.260000228881836,12.295000076293945,12.145000457763672,12.260000228881836,13638400
2010-04-09,NEE,8.283014297485352,12.427499771118164,12.430000305175781,12.164999961853027,12.274999618530273,13893200
2010-04-12,NEE,8.288010597229004,12.4350004196167,12.475000381469727,12.375,12.430000305175781,10430800
2010-04-13,NEE,8.246356964111328,12.3725004196167,12.40250015258789,12.237500190734863,12.40250015258789,12833200
2010-04-14,NEE,8.09805679321289,12.149999618530273,12.380000114440918,12.100000381469727,12.335000038146973,17202800
2010-04-15,NEE,8.136385917663574,12.207500457763672,12.225000381469727,12.109999656677246,12.157500267028809,10932400
2010-04-16,NEE,8.069734573364258,12.107500076293945,12.3100004196167,12.03499984741211,12.194999694824219,10651600
2010-04-19,NEE,8.066402435302734,12.102499961853027,12.15250015258789,12.067500114440918,12.079999923706055,7950400
2010-04-20,NEE,8.339673042297363,12.512499809265137,12.512499809265137,12.210000038146973,12.229999542236328,15976400
2010-04-21,NEE,8.392989158630371,12.592499732971191,12.625,12.475000381469727,12.5,14417600
2010-04-22,NEE,8.48129940032959,12.725000381469727,12.742500305175781,12.475000381469727,12.550000190734863,17557200
2010-04-23,NEE,8.547952651977539,12.824999809265137,12.829999923706055,12.617500305175781,12.710000038146973,11968400
2010-04-26,NEE,8.50796127319336,12.765000343322754,12.854999542236328,12.654999732971191,12.850000381469727,12186800
2010-04-27,NEE,8.334667205810547,12.505000114440918,12.805000305175781,12.4975004196167,12.697500228881836,14655200
2010-04-28,NEE,8.456304550170898,12.6875,12.765000343322754,12.492500305175781,12.545000076293945,14356000
2010-04-29,NEE,8.446305274963379,12.672499656677246,12.774999618530273,12.625,12.720000267028809,7656400
2010-04-30,NEE,8.672921180725098,13.012499809265137,13.055000305175781,12.710000038146973,12.720000267028809,18967200
2010-05-03,NEE,8.774563789367676,13.164999961853027,13.272500038146973,12.97249984741211,13.069999694824219,16931200
2010-05-04,NEE,8.572944641113281,12.862500190734863,13.074999809265137,12.797499656677246,13.074999809265137,15582800
2010-05-05,NEE,8.487963676452637,12.734999656677246,12.9975004196167,12.675000190734863,12.739999771118164,18458400
2010-05-06,NEE,8.509626388549805,12.767499923706055,13.0,12.25,12.692500114440918,33872000
2010-05-07,NEE,8.534619331359863,12.805000305175781,12.992500305175781,12.5649995803833,12.75,21738000
2010-05-10,NEE,8.767898559570312,13.154999732971191,13.25,13.010000228881836,13.017499923706055,13366000
2010-05-11,NEE,8.774563789367676,13.164999961853027,13.317500114440918,12.9975004196167,13.0600004196167,12202800
2010-05-12,NEE,8.809553146362305,13.217499732971191,13.225000381469727,13.047499656677246,13.1875,9180400
2010-05-13,NEE,8.806220054626465,13.212499618530273,13.375,13.107500076293945,13.217499732971191,7179200
2010-05-14,NEE,8.782893180847168,13.177499771118164,13.357500076293945,13.102499961853027,13.1899995803833,10629200
2010-05-17,NEE,8.767898559570312,13.154999732971191,13.217499732971191,12.907500267028809,13.194999694824219,9324000
2010-05-18,NEE,8.719574928283691,13.082500457763672,13.274999618530273,13.067500114440918,13.147500038146973,8078400
2010-05-19,NEE,8.667920112609863,13.005000114440918,13.112500190734863,12.875,13.055000305175781,8022400
2010-05-20,NEE,8.356331825256348,12.537500381469727,12.854999542236328,12.537500381469727,12.854999542236328,13034800
2010-05-21,NEE,8.429645538330078,12.647500038146973,12.647500038146973,12.3149995803833,12.387499809265137,16489200
2010-05-24,NEE,8.381321907043457,12.574999809265137,12.789999961853027,12.532500267028809,12.6225004196167,8224400
2010-05-25,NEE,8.253021240234375,12.382499694824219,12.404999732971191,12.130000114440918,12.397500038146973,18599200
2010-05-26,NEE,8.073064804077148,12.112500190734863,12.425000190734863,12.112500190734863,12.354999542236328,22309200
2010-05-27,NEE,8.294676780700684,12.444999694824219,12.460000038146973,12.25,12.270000457763672,15008400
2010-05-28,NEE,8.319674491882324,12.482500076293945,12.619999885559082,12.427499771118164,12.430000305175781,9625600
2010-06-01,NEE,8.154712677001953,12.234999656677246,12.5024995803833,12.227499961853027,12.364999771118164,11117200
2010-06-02,NEE,8.360095024108887,12.414999961853027,12.482500076293945,12.157500267028809,12.2524995803833,9710400
2010-06-03,NEE,8.449318885803223,12.547499656677246,12.579999923706055,12.417499542236328,12.510000228881836,6010000
2010-06-04,NEE,8.186697006225586,12.157500267028809,12.454999923706055,12.117500305175781,12.454999923706055,8416000
2010-06-07,NEE,8.254035949707031,12.257499694824219,12.390000343322754,12.142499923706055,12.192500114440918,8117200
2010-06-08,NEE,8.237199783325195,12.232500076293945,12.292499542236328,12.147500038146973,12.2475004196167,18177200
2010-06-09,NEE,8.147977828979492,12.100000381469727,12.3149995803833,12.077500343322754,12.270000457763672,9823600
2010-06-10,NEE,8.467833518981934,12.574999809265137,12.574999809265137,12.220000267028809,12.28499984741211,9816800
2010-06-11,NEE,8.417333602905273,12.5,12.522500038146973,12.3725004196167,12.46500015258789,7825600
2010-06-14,NEE,8.501507759094238,12.625,12.739999771118164,12.537500381469727,12.6274995803833,7473600
2010-06-15,NEE,8.637866973876953,12.827500343322754,12.827500343322754,12.677499771118164,12.725000381469727,8120800
2010-06-16,NEE,8.700156211853027,12.920000076293945,12.9975004196167,12.744999885559082,12.744999885559082,8106400
2010-06-17,NEE,8.81631088256836,13.092499732971191,13.112500190734863,12.8125,12.962499618530273,8105200
2010-06-18,NEE,8.839881896972656,13.1274995803833,13.1850004196167,13.024999618530273,13.087499618530273,9016400
2010-06-21,NEE,8.742239952087402,12.982500076293945,13.2475004196167,12.90250015258789,13.2475004196167,6652800
2010-06-22,NEE,8.536858558654785,12.677499771118164,12.97249984741211,12.635000228881836,12.96500015258789,7922400
2010-06-23,NEE,8.451004028320312,12.550000190734863,12.770000457763672,12.0,12.0,5679200
2010-06-24,NEE,8.346625328063965,12.395000457763672,12.680000305175781,12.369999885559082,12.4975004196167,6574800
2010-06-25,NEE,8.28602123260498,12.305000305175781,12.452500343322754,12.257499694824219,12.452500343322754,10078400
2010-06-28,NEE,8.28097152709961,12.297499656677246,12.362500190734863,12.227499961853027,12.319999694824219,7355200
2010-06-29,NEE,8.142927169799805,12.092499732971191,12.2475004196167,11.989999771118164,12.09749984741211,9597600
2010-06-30,NEE,8.208580017089844,12.1899995803833,12.407500267028809,12.132499694824219,12.137499809265137,11804000
2010-07-01,NEE,8.240572929382324,12.237500190734863,12.255000114440918,12.109999656677246,12.255000114440918,9380800
2010-07-02,NEE,8.24224853515625,12.239999771118164,12.34000015258789,12.207500457763672,12.282500267028809,5958400
2010-07-06,NEE,8.316323280334473,12.350000381469727,12.47249984741211,12.242500305175781,12.354999542236328,4575200
2010-07-07,NEE,8.552013397216797,12.699999809265137,12.707500457763672,12.329999923706055,12.425000190734863,7862800
2010-07-08,NEE,8.58568000793457,12.75,12.75,12.664999961853027,12.75,5472400
2010-07-09,NEE,8.658069610595703,12.857500076293945,12.8774995803833,12.6875,12.732500076293945,3559200
2010-07-12,NEE,8.738874435424805,12.977499961853027,12.979999542236328,12.789999961853027,12.800000190734863,3630400
2010-07-13,NEE,8.801164627075195,13.069999694824219,13.109999656677246,12.975000381469727,13.005000114440918,4233200
2010-07-14,NEE,8.770857810974121,13.024999618530273,13.092499732971191,12.9375,13.0,4001200
2010-07-15,NEE,8.912272453308105,13.234999656677246,13.2475004196167,12.930000305175781,12.994999885559082,7978800
2010-07-16,NEE,8.85671615600586,13.15250015258789,13.244999885559082,13.072500228881836,13.199999809265137,9810800
2010-07-19,NEE,8.883654594421387,13.192500114440918,13.232500076293945,13.072500228881836,13.140000343322754,4420400
2010-07-20,NEE,8.871870040893555,13.175000190734863,13.202500343322754,12.994999885559082,13.149999618530273,6205600
2010-07-21,NEE,8.7742280960083,13.029999732971191,13.197500228881836,12.962499618530273,13.1274995803833,6376800
2010-07-22,NEE,8.895434379577637,13.210000038146973,13.27750015258789,13.069999694824219,13.069999694824219,9219600
2010-07-23,NEE,8.890386581420898,13.202500343322754,13.3125,13.029999732971191,13.237500190734863,7092800
2010-07-26,NEE,8.893749237060547,13.207500457763672,13.414999961853027,13.125,13.154999732971191,4636800
2010-07-27,NEE,9.057050704956055,13.449999809265137,13.5,13.104999542236328,13.104999542236328,9195200
2010-07-28,NEE,8.93415641784668,13.267499923706055,13.422499656677246,13.239999771118164,13.382499694824219,6512000
2010-07-29,NEE,8.8381986618042,13.125,13.375,13.085000038146973,13.319999694824219,8449200
2010-07-30,NEE,8.80453109741211,13.074999809265137,13.15250015258789,13.0024995803833,13.104999542236328,5814000
2010-08-02,NEE,9.092401504516602,13.5024995803833,13.5024995803833,13.149999618530273,13.149999618530273,7969200
2010-08-03,NEE,9.046953201293945,13.4350004196167,13.512499809265137,13.375,13.4375,4088400
2010-08-04,NEE,9.023382186889648,13.399999618530273,13.462499618530273,13.225000381469727,13.462499618530273,4592000
2010-08-05,NEE,8.966139793395996,13.3149995803833,13.317500114440918,13.172499656677246,13.292499542236328,7759600
2010-08-06,NEE,9.04189682006836,13.427499771118164,13.427499771118164,13.162500381469727,13.260000228881836,3809600
2010-08-09,NEE,9.00317668914795,13.369999885559082,13.46500015258789,13.327500343322754,13.420000076293945,5240800
2010-08-10,NEE,9.04863166809082,13.4375,13.482500076293945,13.237500190734863,13.279999732971191,6483200
2010-08-11,NEE,8.868499755859375,13.170000076293945,13.354999542236328,13.140000343322754,13.242500305175781,5523600
2010-08-12,NEE,8.764129638671875,13.015000343322754,13.102499961853027,12.90999984741211,13.085000038146973,5706400
2010-08-13,NEE,8.757390975952148,13.005000114440918,13.1225004196167,12.932499885559082,12.9975004196167,4241200
2010-08-16,NEE,8.780961036682129,13.039999961853027,13.09000015258789,12.832500457763672,12.942500114440918,5056800
2010-08-17,NEE,8.833148956298828,13.117500305175781,13.242500305175781,13.067500114440918,13.092499732971191,5054400
2010-08-18,NEE,8.8466157913208,13.137499809265137,13.180000305175781,12.979999542236328,13.085000038146973,5724400
2010-08-19,NEE,8.727092742919922,12.960000038146973,13.092499732971191,12.875,13.047499656677246,5137600
2010-08-20,NEE,8.97119140625,13.322500228881836,13.359999656677246,12.827500343322754,12.827500343322754,14323600
2010-08-23,NEE,9.043581008911133,13.430000305175781,13.5,13.34749984741211,13.34749984741211,6938400
2010-08-24,NEE,9.139540672302246,13.572500228881836,13.8125,13.322500228881836,13.335000038146973,24677600
2010-08-25,NEE,9.051182746887207,13.317500114440918,13.5649995803833,13.227499961853027,13.297499656677246,9636800
2010-08-26,NEE,9.01380443572998,13.262499809265137,13.375,13.210000038146973,13.282500267028809,5526400
2010-08-27,NEE,9.156529426574707,13.47249984741211,13.479999542236328,13.229999542236328,13.3125,4824000
2010-08-30,NEE,9.049485206604004,13.3149995803833,13.4975004196167,13.3125,13.399999618530273,4872400
2010-08-31,NEE,9.129344940185547,13.432499885559082,13.457500457763672,13.204999923706055,13.262499809265137,8602400
2010-09-01,NEE,9.280569076538086,13.654999732971191,13.654999732971191,13.375,13.494999885559082,7937200
2010-09-02,NEE,9.283965110778809,13.65999984741211,13.699999809265137,13.547499656677246,13.6875,4718800
2010-09-03,NEE,9.283965110778809,13.65999984741211,13.75,13.604999542236328,13.704999923706055,4793200
2010-09-07,NEE,9.224493026733398,13.572500228881836,13.662500381469727,13.542499542236328,13.542499542236328,5395600
2010-09-08,NEE,9.221092224121094,13.567500114440918,13.664999961853027,13.4375,13.612500190734863,7439200
2010-09-09,NEE,9.278867721557617,13.65250015258789,13.727499961853027,13.635000228881836,13.677499771118164,8193200
2010-09-10,NEE,9.37231731414795,13.789999961853027,13.800000190734863,13.585000038146973,13.717499732971191,8062800
2010-09-13,NEE,9.421591758728027,13.862500190734863,13.994999885559082,13.8125,13.892499923706055,9160800
2010-09-14,NEE,9.348531723022461,13.755000114440918,13.875,13.727499961853027,13.734999656677246,4706800
2010-09-15,NEE,9.132743835449219,13.4375,13.524999618530273,13.342499732971191,13.449999809265137,19810400
2010-09-16,NEE,9.153129577636719,13.467499732971191,13.489999771118164,13.362500190734863,13.489999771118164,7955200
2010-09-17,NEE,9.134443283081055,13.4399995803833,13.529999732971191,13.412500381469727,13.524999618530273,7019600
2010-09-20,NEE,9.260175704956055,13.625,13.6274995803833,13.40250015258789,13.479999542236328,4917600
2010-09-21,NEE,9.190513610839844,13.522500038146973,13.6850004196167,13.482500076293945,13.59000015258789,6756400
2010-09-22,NEE,9.227890968322754,13.577500343322754,13.640000343322754,13.5024995803833,13.555000305175781,7527200
2010-09-23,NEE,9.098762512207031,13.387499809265137,13.547499656677246,13.375,13.510000228881836,5046400
2010-09-24,NEE,9.260175704956055,13.625,13.760000228881836,13.487500190734863,13.547499656677246,8217600
2010-09-27,NEE,9.289063453674316,13.667499542236328,13.725000381469727,13.602499961853027,13.649999618530273,4823200
2010-09-28,NEE,9.346834182739258,13.7524995803833,13.770000457763672,13.574999809265137,13.717499732971191,5213200
2010-09-29,NEE,9.289063453674316,13.667499542236328,13.712499618530273,13.557499885559082,13.6875,4554000
2010-09-30,NEE,9.241485595703125,13.59749984741211,13.859999656677246,13.582500457763672,13.78499984741211,7683200
2010-10-01,NEE,9.244887351989746,13.602499961853027,13.6274995803833,13.484999656677246,13.520000457763672,8942000
2010-10-04,NEE,9.173521041870117,13.4975004196167,13.645000457763672,13.432499885559082,13.602499961853027,7527600
2010-10-05,NEE,9.243182182312012,13.600000381469727,13.637499809265137,13.4975004196167,13.547499656677246,9846400
2010-10-06,NEE,9.307755470275879,13.694999694824219,13.725000381469727,13.520000457763672,13.520000457763672,10651600
2010-10-07,NEE,9.328143119812012,13.725000381469727,13.760000228881836,13.6875,13.707500457763672,5231600
2010-10-08,NEE,9.331538200378418,13.729999542236328,13.765000343322754,13.680000305175781,13.765000343322754,4442000
2010-10-11,NEE,9.34343147277832,13.7475004196167,13.757499694824219,13.630000114440918,13.704999923706055,2865600
2010-10-12,NEE,9.385910987854004,13.8100004196167,13.837499618530273,13.649999618530273,13.729999542236328,9194800
2010-10-13,NEE,9.4249906539917,13.867500305175781,13.925000190734863,13.842499732971191,13.8774995803833,9900400
2010-10-14,NEE,9.40290355682373,13.835000038146973,13.887499809265137,13.770000457763672,13.867500305175781,8374800
2010-10-15,NEE,9.399502754211426,13.829999923706055,13.917499542236328,13.739999771118164,13.917499542236328,8058400
2010-10-18,NEE,9.484460830688477,13.954999923706055,13.962499618530273,13.789999961853027,13.829999923706055,4014800
2010-10-19,NEE,9.431785583496094,13.8774995803833,13.949999809265137,13.829999923706055,13.854999542236328,7008000
2010-10-20,NEE,9.52013874053955,14.007499694824219,14.055000305175781,13.832500457763672,13.9350004196167,5877200
2010-10-21,NEE,9.44538402557373,13.897500038146973,14.0649995803833,13.819999694824219,14.042499542236328,7402000
2010-10-22,NEE,9.421591758728027,13.862500190734863,13.957500457763672,13.795000076293945,13.925000190734863,6115600
2010-10-25,NEE,9.319644927978516,13.712499618530273,13.957500457763672,13.699999809265137,13.952500343322754,7438800
2010-10-26,NEE,9.385910987854004,13.8100004196167,13.8125,13.635000228881836,13.680000305175781,8103200
2010-10-27,NEE,9.294160842895508,13.675000190734863,13.742500305175781,13.515000343322754,13.742500305175781,9583200
2010-10-28,NEE,9.353626251220703,13.762499809265137,13.84000015258789,13.645000457763672,13.75,8458400
2010-10-29,NEE,9.351927757263184,13.760000228881836,13.774999618530273,13.25,13.5600004196167,17064000
2010-11-01,NEE,9.161624908447266,13.479999542236328,13.807499885559082,13.335000038146973,13.807499885559082,10630400
2010-11-02,NEE,9.243182182312012,13.600000381469727,13.619999885559082,13.494999885559082,13.547499656677246,4948800
2010-11-03,NEE,9.282265663146973,13.657500267028809,13.704999923706055,13.512499809265137,13.642499923706055,6230000
2010-11-04,NEE,9.346834182739258,13.7524995803833,13.782500267028809,13.65250015258789,13.774999618530273,6210400
2010-11-05,NEE,9.29925537109375,13.682499885559082,13.760000228881836,13.59000015258789,13.682499885559082,5324800
2010-11-08,NEE,9.251679420471191,13.612500190734863,13.680000305175781,13.582500457763672,13.645000457763672,5032000
2010-11-09,NEE,9.248285293579102,13.607500076293945,13.670000076293945,13.545000076293945,13.617500305175781,5710000
2010-11-10,NEE,9.197307586669922,13.532500267028809,13.587499618530273,13.432499885559082,13.574999809265137,4767600
2010-11-11,NEE,9.156529426574707,13.47249984741211,13.607500076293945,13.4350004196167,13.477499961853027,6392000
2010-11-12,NEE,9.112351417541504,13.407500267028809,13.487500190734863,13.327500343322754,13.457500457763672,6144800
2010-11-15,NEE,9.10215950012207,13.392499923706055,13.460000038146973,13.324999809265137,13.452500343322754,5531200
2010-11-16,NEE,8.930547714233398,13.140000343322754,13.362500190734863,13.079999923706055,13.332500457763672,10520000
2010-11-17,NEE,8.871078491210938,13.052499771118164,13.217499732971191,13.02750015258789,13.175000190734863,7732000
2010-11-18,NEE,8.893171310424805,13.085000038146973,13.192500114440918,12.984999656677246,13.100000381469727,8751600
2010-11-19,NEE,8.830299377441406,12.992500305175781,13.100000381469727,12.954999923706055,13.024999618530273,7889600
2010-11-22,NEE,8.850689888000488,13.022500038146973,13.045000076293945,12.842499732971191,12.930000305175781,8243600
2010-11-23,NEE,8.77863597869873,12.792499542236328,12.832500457763672,12.75,12.832500457763672,10493200
2010-11-24,NEE,8.833536148071289,12.8725004196167,12.907500267028809,12.770000457763672,12.807499885559082,5842800
2010-11-26,NEE,8.711726188659668,12.694999694824219,12.8125,12.675000190734863,12.787500381469727,4518800
2010-11-29,NEE,8.69800090789795,12.675000190734863,12.717499732971191,12.552499771118164,12.675000190734863,8281600
2010-11-30,NEE,8.68427848815918,12.654999732971191,12.704999923706055,12.5,12.640000343322754,9350400
2010-12-01,NEE,8.737462997436523,12.732500076293945,12.832500457763672,12.675000190734863,12.805000305175781,10866000
2010-12-02,NEE,8.78892993927002,12.807499885559082,12.807499885559082,12.65250015258789,12.727499961853027,6643600
2010-12-03,NEE,8.766627311706543,12.774999618530273,12.792499542236328,12.664999961853027,12.744999885559082,7959200
2010-12-06,NEE,8.734031677246094,12.727499961853027,12.797499656677246,12.694999694824219,12.75,6218000
2010-12-07,NEE,8.72202205657959,12.710000038146973,12.850000381469727,12.680000305175781,12.8125,7030000
2010-12-08,NEE,8.728882789611816,12.720000267028809,12.739999771118164,12.5625,12.682499885559082,9520800
2010-12-09,NEE,8.763197898864746,12.770000457763672,12.787500381469727,12.65999984741211,12.770000457763672,7474800
2010-12-10,NEE,8.921028137207031,13.0,13.112500190734863,12.792499542236328,12.802499771118164,9619200
2010-12-13,NEE,8.936470031738281,13.022500038146973,13.114999771118164,12.987500190734863,13.057499885559082,7850800
2010-12-14,NEE,8.823240280151367,12.857500076293945,13.09000015258789,12.800000190734863,13.047499656677246,13703600
2010-12-15,NEE,8.72202205657959,12.710000038146973,12.880000114440918,12.697500228881836,12.862500190734863,10566400
2010-12-16,NEE,8.787214279174805,12.805000305175781,12.8125,12.647500038146973,12.727499961853027,10984800
2010-12-17,NEE,8.864412307739258,12.917499542236328,12.922499656677246,12.692500114440918,12.699999809265137,13584800
2010-12-20,NEE,8.8403959274292,12.882499694824219,12.96500015258789,12.807499885559082,12.899999618530273,8326400
2010-12-21,NEE,8.770059585571289,12.779999732971191,12.944999694824219,12.77750015258789,12.887499809265137,8867200
2010-12-22,NEE,8.933037757873535,13.017499923706055,13.055000305175781,12.7524995803833,12.8100004196167,9490000
2010-12-23,NEE,8.950193405151367,13.042499542236328,13.1225004196167,13.0,13.012499809265137,5278400
2010-12-27,NEE,8.94676399230957,13.037500381469727,13.100000381469727,12.9375,13.005000114440918,3581200
2010-12-28,NEE,8.970781326293945,13.072500228881836,13.095000267028809,12.960000038146973,13.029999732971191,3331600
2010-12-29,NEE,8.933037757873535,13.017499923706055,13.095000267028809,12.9375,13.012499809265137,5491200
2010-12-30,NEE,8.915882110595703,12.992500305175781,13.074999809265137,12.970000267028809,13.024999618530273,3507600
2010-12-31,NEE,8.9193115234375,12.9975004196167,13.074999809265137,12.949999809265137,12.967499732971191,3526000
2011-01-03,NEE,8.960487365722656,13.057499885559082,13.100000381469727,12.952500343322754,13.045000076293945,6060800
2011-01-04,NEE,9.049697875976562,13.1875,13.234999656677246,12.984999656677246,13.069999694824219,6944000
2011-01-05,NEE,8.979362487792969,13.085000038146973,13.1899995803833,13.024999618530273,13.15999984741211,10962800
2011-01-06,NEE,8.939903259277344,13.02750015258789,13.117500305175781,12.949999809265137,13.082500457763672,7158000
2011-01-07,NEE,8.958771705627441,13.055000305175781,13.0649995803833,12.885000228881836,13.050000190734863,5495600
2011-01-10,NEE,9.078861236572266,13.229999542236328,13.274999618530273,12.957500457763672,13.012499809265137,11806000
